,BR:MCF7,BR:MDA-MB-231,BR:HS 578T,BR:BT-549,BR:T-47D,CNS:SF-268,CNS:SF-539,CNS:SNB-19,CNS:SNB-75,CNS:U251,CO:COLO 205,CO:HCC-2998,CO:HCT-116,CO:HCT-15,CO:HT29,CO:KM12,CO:SW-620,LE:CCRF-CEM,LE:HL-60(TB),LE:K-562,LE:MOLT-4,LE:RPMI-8226,LE:SR,ME:LOX IMVI,ME:MALME-3M,ME:M14,ME:SK-MEL-2,ME:SK-MEL-28,ME:SK-MEL-5,ME:UACC-257,ME:UACC-62,ME:MDA-MB-435,ME:MDA-N,LC:A549/ATCC,LC:EKVX,LC:HOP-62,LC:HOP-92,LC:NCI-H226,LC:NCI-H23,LC:NCI-H322M,LC:NCI-H460,LC:NCI-H522,OV:IGROV1,OV:OVCAR-3,OV:OVCAR-4,OV:OVCAR-5,OV:OVCAR-8,OV:SK-OV-3,OV:NCI/ADR-RES,PR:PC-3,PR:DU-145,RE:786-0,RE:A498,RE:ACHN,RE:CAKI-1,RE:RXF 393,RE:SN12C,RE:TK-10
OV:OVCAR-5,0.6421313541347319,0.7239441056576119,0.6693997558050715,0.8048949123174426,0.702931856902865,0.7817683600400862,0.690143558682445,0.7713391929616694,0.721128613380003,0.9260319775507363,0.7956432906550888,0.7269003327055292,0.7403523505953558,0.7994232808564488,0.8133214689725243,0.7461522611861591,0.8061880944544819,0.8207312988226391,0.82490194318995,0.8057818485465783,0.8564845630783331,0.8586358276745041,0.7986466594929544,0.8874272003024142,0.7884160884337006,0.8131881973278083,0.7813674366564654,0.6794652529401172,0.7926303511375684,0.7479648442978805,0.8084371230515136,0.7799018923927773,0.6923234747960866,0.7204381642841746,0.6239909968946058,0.6828994847835007,0.6968877240996385,0.6995726499481514,0.7317801463260912,0.7202349098317727,0.7319403776818976,0.7039788993357241,0.7148383684274108,0.6865343628509214,0.6806400254857753,0.0,0.6532974507886102,0.48172779769449037,0.74022816270351,0.6382013285252333,0.6428529576769827,0.7105256430578843,0.6836756092890721,0.6880940627798343,0.6861362850222188,0.6171739569786092,0.6482051785051823,0.6522214379500154
OV:OVCAR-8,0.6787499830885599,0.7588832685962843,0.7203693420287107,0.8048528061667718,0.7461951381187008,0.7914946682205016,0.6936177133913525,0.7779040390270459,0.7441164805277872,0.917053389843313,0.7775124323204597,0.7281162074568583,0.7233220912043217,0.7717178641749896,0.8021434587585177,0.757134222523818,0.8424750903122941,0.8715240121001263,0.8892000042626662,0.851289885302364,0.887952990727653,0.8855532922540205,0.8484260202576539,0.8924248166741752,0.8033498246409556,0.8396103992654618,0.8065800198563916,0.7481862451028487,0.8181196974745498,0.7687490441931044,0.825543041759856,0.8125995867317188,0.7010040265559183,0.7109911220735047,0.6755622005193638,0.7228153961629592,0.7514814013515043,0.7374359288302652,0.7030522153864143,0.7457081591323309,0.7620030093349558,0.668651371304235,0.7085879434802564,0.6428256625142931,0.6662621717147339,0.6532974507886102,0.0,0.6925076266115839,0.7335829973464897,0.6701114037353169,0.630357627396449,0.6929180871342312,0.6971279912143518,0.6872022239776874,0.6819869051203712,0.6980632767589217,0.6434361088127027,0.6598413137771822
OV:SK-OV-3,0.6515080559951842,0.7061992278914662,0.6825101411104535,0.7958893467270575,0.7704538870066611,0.7472837052038084,0.6863209068900893,0.7757501314103176,0.6599562942631039,0.8847331115441244,0.7879709516165117,0.7619481550772612,0.7909157440798592,0.8118225837886868,0.7677602706992015,0.7471257239744125,0.7928963106700547,0.7920651185735099,0.7634120109042042,0.7932275299550982,0.8207970170029656,0.8966959871442147,0.794776521074213,0.8937060512658307,0.8079814178950728,0.8291509935780167,0.7515729290772039,0.6379047216795899,0.7871872463211232,0.7107018530079989,0.8044857043065375,0.7561675368555594,0.6336874671414903,0.7061344561184977,0.6058220550891027,0.6603642525808705,0.6908736535573863,0.7220417417961769,0.7013825201738338,0.6992514511400577,0.7139384843239349,0.6378473210489588,0.6832981084732003,0.6670683207803995,0.6893332698833587,0.48172779769449037,0.6925076266115839,0.0,0.77164040434524,0.640965829705575,0.667099216544166,0.6966861391923321,0.6607344939782546,0.6656145932539012,0.6672889650938122,0.6338959810381506,0.6815357774306452,0.6816409810646614
OV:NCI/ADR-RES,0.7123556776817049,0.7758308149762061,0.7256143230953764,0.8335155885604921,0.7412624845498323,0.7346894200980744,0.7375319883716943,0.7826375391131124,0.7439353437894167,0.8627845369321799,0.7682802728263151,0.7322086385715687,0.7770962282116651,0.8083874429642504,0.788414682730834,0.7952275725846892,0.9068951629094947,0.8932734004537154,0.8994838800635615,0.9087684777545418,0.9007106830652124,0.8766669412696091,0.7564060121590549,0.8701737263683436,0.8247599703454882,0.82872784538586,0.8123643897607695,0.7654400177152861,0.8432368990810236,0.7567248662637782,0.8216242887644152,0.7996535145074787,0.7737535863423025,0.7224218122665829,0.6990269328783816,0.7200826464932109,0.7254861479299243,0.7259993638846478,0.737313109259996,0.7650668325888437,0.8317510910635552,0.816055358957993,0.7557069137237046,0.7722926190436867,0.7386096317548673,0.74022816270351,0.7335829973464897,0.77164040434524,0.0,0.7332981987166026,0.697134690384075,0.7617323134228523,0.773926343757606,0.7080090372835186,0.7679012270143145,0.7384573452068396,0.7334123508632407,0.7301216419471104
PR:PC-3,0.645132135798552,0.7620484750655943,0.7048109910398543,0.7651661525737937,0.7706382000800515,0.7722087761647323,0.702270769232903,0.7943820764982455,0.7015513781242964,0.8723220681002025,0.7472945894342693,0.7002649583981798,0.713687609549395,0.7617226105349427,0.7626228358310945,0.7218762842410941,0.8087903748508999,0.8154553013504261,0.8107373995686795,0.8104928201466983,0.832387002829013,0.8591432681754515,0.8135747176413133,0.874794786776479,0.8091444437911136,0.8309895661702129,0.7886494188964799,0.7159085388112072,0.8140884353128542,0.7505365772600607,0.815032663665529,0.7800134380311945,0.6311859506398636,0.6672686267494772,0.6350339509768225,0.6674109234774549,0.7066434425998466,0.6869257492853525,0.6666291590547637,0.6790125576344448,0.7325134305315133,0.6902884900294514,0.7144899185721513,0.6943616357741762,0.6587052378941841,0.6382013285252333,0.6701114037353169,0.640965829705575,0.7332981987166026,0.0,0.6461753227661343,0.6847806725009845,0.6709164414720273,0.6918220251855454,0.7063141808165274,0.6551915589493924,0.6527295610824316,0.6853826245885373
PR:DU-145,0.6011322896789988,0.671436965764216,0.6536943355303982,0.8101505395768028,0.701549737922642,0.6985917908906808,0.6330415535216681,0.7228460963132523,0.6683016373318943,0.8691839427918504,0.7598961826846499,0.7284371484675018,0.7333837232479974,0.765285126905066,0.7748633825934121,0.7491557000591155,0.8224174648603749,0.8070876883362068,0.8258667010527697,0.8208315513158082,0.8365400055696945,0.8342448976630947,0.7510386151708294,0.8488838658910968,0.7683520527628638,0.7865854053021242,0.7465785931707856,0.7112329025419737,0.7861245392770386,0.7055470116983155,0.7777981619091761,0.7540495955658136,0.6539450061704664,0.6789840641116591,0.576621102334888,0.644484568131336,0.6771320345140465,0.7025985865817335,0.7074444131949833,0.6929779814067804,0.7493484866260004,0.6908231779565819,0.6966680620123415,0.6775392889009648,0.6681765448442126,0.6428529576769827,0.630357627396449,0.667099216544166,0.697134690384075,0.6461753227661343,0.0,0.586028171187603,0.597818841517693,0.5827452567327482,0.5646378940153209,0.6346161434551811,0.5364259277432958,0.5673293626733839
RE:786-0,0.675132500238885,0.7147616653007516,0.7026047432550298,0.8287135085407163,0.7809058864695032,0.7042909867127859,0.6706264360254865,0.7361729081143684,0.6792840764214104,0.8760758545059414,0.7727364729574212,0.7745349346495866,0.7926175068441464,0.7937170751242371,0.796628964446254,0.7766889297401345,0.8672470110900646,0.8545127233235348,0.8480227994421606,0.8639870489303729,0.8638255353553613,0.8865724457929773,0.8002826397778198,0.8774813236316924,0.7979210439094852,0.8360631786279796,0.7801047775004166,0.7359374001114467,0.827420017740733,0.733042011845016,0.8063518802242111,0.7814431622635303,0.6382569873908914,0.6912422977832156,0.6462029834145685,0.6800915200859557,0.6924691400320372,0.7438760111627458,0.7345795039446132,0.690482364319406,0.781135957458253,0.7110112455715218,0.7336997319798276,0.6955313133879534,0.7110151272894056,0.7105256430578843,0.6929180871342312,0.6966861391923321,0.7617323134228523,0.6847806725009845,0.586028171187603,0.0,0.6207270020244806,0.6052373716082009,0.593051653820836,0.6946108652946,0.6302546056397714,0.6442755694376626
RE:A498,0.6659456006201471,0.7187052046972577,0.7177171244224024,0.83538724673785,0.7849687603888279,0.7618408122358644,0.7143156549284891,0.7898086773103832,0.6966648289121915,0.9069645402956088,0.8002225482999146,0.7842089111212937,0.8017476068623455,0.8089646501464653,0.7997817960170694,0.7766331285835747,0.8541382761011489,0.84115436680386,0.836966947529499,0.8554241174098786,0.8652721432400045,0.9091398776238059,0.8209727341260352,0.8931528492425488,0.8250883736727951,0.8564332304644796,0.7881368531930439,0.747512490375794,0.8376926878992337,0.7656735328665398,0.8461787348383037,0.7974078983226851,0.6398049659902247,0.7064325184011057,0.6455991513347875,0.6720145461099937,0.6927529103733872,0.7460767335432729,0.7272655341679085,0.713424447419966,0.7567064943441434,0.690869913410097,0.7247881515724091,0.7026164368963889,0.6915362748607714,0.6836756092890721,0.6971279912143518,0.6607344939782546,0.773926343757606,0.6709164414720273,0.597818841517693,0.6207270020244806,0.0,0.6004654591511944,0.6187008093968779,0.6606233351184971,0.5904434733299138,0.5575379010198355
RE:ACHN,0.6447779386590473,0.6972016854459009,0.6616458335008453,0.8149264163440647,0.7482757409504508,0.6707403814462638,0.6763160893572115,0.7423372391301077,0.6598813310202836,0.8237903127938163,0.770305651942248,0.761056212530624,0.7920660568194416,0.7955037641798891,0.7574981205296598,0.7858981844851215,0.8686437230453702,0.8335197433631153,0.8230511331625746,0.8611355954573746,0.85182598358839,0.9003985253546163,0.7401138355458393,0.8683917086900537,0.8203733835989802,0.826632356263994,0.7714069966879356,0.72746007388865,0.8318843222481928,0.7192390971771173,0.813143726805869,0.7738619923968442,0.6466316979435102,0.6679054424834789,0.5954679364963829,0.6653715935601615,0.6578108840698463,0.7140884190156609,0.7065727664691824,0.7055374126448564,0.7631580421022643,0.6975409563706317,0.6776186738464779,0.6965072953817776,0.7285086259694875,0.6880940627798343,0.6872022239776874,0.6656145932539012,0.7080090372835186,0.6918220251855454,0.5827452567327482,0.6052373716082009,0.6004654591511944,0.0,0.638968965234232,0.6498831718841418,0.6222586054572868,0.6115273355111089
RE:CAKI-1,0.6487402986123946,0.6460134785741898,0.6573735281178185,0.855045228719787,0.7622444439524368,0.7441699085540704,0.6745690453990987,0.7083675692797112,0.6722908185086491,0.9304192273240411,0.8250796928685755,0.8118260964379325,0.823372805347635,0.8063896952233679,0.8254451912144745,0.7977739925367185,0.8489801680756294,0.8526494908843293,0.8457606358279797,0.8481070406158698,0.8563326336365127,0.8922061936943407,0.8291716637515054,0.8983871117190185,0.8011169232521222,0.8495784782684511,0.7660686633190018,0.752729740286535,0.8178452144862342,0.7471078730384005,0.8247251401724854,0.7802112870277222,0.6834091035400363,0.7082747945573058,0.6398676896127455,0.6258400420059803,0.6790549956379944,0.7574166714330077,0.7467824337728638,0.7240515729717201,0.7654366583516197,0.6992446405534585,0.7364970243075938,0.6754899906420461,0.7011174382972121,0.6861362850222188,0.6819869051203712,0.6672889650938122,0.7679012270143145,0.7063141808165274,0.5646378940153209,0.593051653820836,0.6187008093968779,0.638968965234232,0.0,0.6879759269411746,0.6189197030261097,0.6150934767484186
RE:RXF 393,0.6085104278003653,0.696844878397422,0.6744463116219969,0.8095677928599142,0.7108528344729232,0.7347792822730577,0.6686092725087003,0.7678422351137569,0.6960760289605828,0.8995207991831069,0.7925578429556701,0.755361140444976,0.7694370118761732,0.8033131480046647,0.8013293650608839,0.7678340526706889,0.8070103422691216,0.81140658013256,0.8039093998435822,0.8162038101569993,0.8437096995346308,0.8710696643018652,0.7634367664135358,0.890544858709024,0.8021680179818709,0.8069456136069707,0.7713350912721506,0.721041463007526,0.8132394880181975,0.7362555242197291,0.8065320631268946,0.7655429851445811,0.6825503424049196,0.7168232950868029,0.5972649384677083,0.6578268095607219,0.670008124131931,0.6968753035840346,0.7138439287617316,0.7093062838449439,0.7238958905785109,0.7226921960939714,0.7160042938416572,0.7141970256684496,0.722201403878708,0.6171739569786092,0.6980632767589217,0.6338959810381506,0.7384573452068396,0.6551915589493924,0.6346161434551811,0.6946108652946,0.6606233351184971,0.6498831718841418,0.6879759269411746,0.0,0.6703654378625601,0.6475456212646782
RE:SN12C,0.6395886945608437,0.7393924379968388,0.690809308545095,0.8074358871427726,0.7452006664082459,0.7661503732268781,0.6947585961528646,0.7721550786309371,0.7294808913630965,0.883797125601292,0.7573447237389703,0.7121414565577749,0.7234996896319134,0.7517795988623308,0.7842032323043823,0.7435426130571949,0.8384564790969592,0.8296380988080393,0.8486569137575886,0.8406665194936042,0.8368193681949301,0.8454411098636946,0.790900412038438,0.8588635023908834,0.7816543781702313,0.8113407756651433,0.7647437507426865,0.7188996267329687,0.7970615725372886,0.7477308864867023,0.7954253223760592,0.7794433067661478,0.6731093988655694,0.6879414633012543,0.6407979847668238,0.6828076534991814,0.6964953880193915,0.7063343788632369,0.7178820086332942,0.7160525007243691,0.7581745705287335,0.7027331214030095,0.7150517711723696,0.6783020206387317,0.668998485265358,0.6482051785051823,0.6434361088127027,0.6815357774306452,0.7334123508632407,0.6527295610824316,0.5364259277432958,0.6302546056397714,0.5904434733299138,0.6222586054572868,0.6189197030261097,0.6703654378625601,0.0,0.5911789082906337
RE:TK-10,0.6490430253002549,0.6910316205608946,0.6958171481100066,0.8348724012727272,0.7257443387599913,0.7612276373856044,0.6918623689680135,0.7532725764434675,0.7177407370216448,0.9217987907814547,0.8008801229057716,0.7653569890302739,0.7797842471552586,0.7864567846970564,0.8173014977015834,0.7743639259423442,0.8672214786192431,0.8631791526511404,0.8755013273104896,0.8678876524481306,0.8699665212529505,0.896905018928618,0.8013117745868457,0.8804204535996104,0.7960800383542863,0.8219663904786036,0.779976908176967,0.7367394205312922,0.8205205230620182,0.7503254642526418,0.8205165187635348,0.7891214105386801,0.6889080380714061,0.7087705030520755,0.615773855867302,0.6625049832269041,0.6617637323693225,0.7373009505184623,0.7211809263719021,0.7337145623244203,0.7830959406583105,0.7193013502067112,0.7283231413607499,0.6816098193377869,0.6737291229465447,0.6522214379500154,0.6598413137771822,0.6816409810646614,0.7301216419471104,0.6853826245885373,0.5673293626733839,0.6442755694376626,0.5575379010198355,0.6115273355111089,0.6150934767484186,0.6475456212646782,0.5911789082906337,0.0
